city,col_2_comments,coordinates,country,founded,name,notes,region,source,source_url,wikipedia_url
,,,United Kingdom,,Logan Botanic Garden,Logan Botanic Gardenin Galloway,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Logan_Botanic_Garden
,,,United Kingdom,,St Andrews Botanic Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/St_Andrews_Botanic_Garden
,,,United Kingdom,,Logan Botanic Garden,"Logan Botanic Garden,Port Logan, regional garden of the Royal Botanic Garden Edinburgh",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Logan_Botanic_Garden
,,,United Kingdom,,Glasgow Botanic Gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Glasgow_Botanic_Gardens
,,,United Kingdom,,Bught Park,"Inverness Botanic Gardens,Bught Park,Inverness",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Bught_Park
,,,United Kingdom,,Dawyck Botanic Garden,"Dawyck Botanic Gardennear Peebles,  regional garden of the Royal Botanic Garden Edinburgh",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Dawyck_Botanic_Garden
,,,United Kingdom,,National Botanic Garden of Wales,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/National_Botanic_Garden_of_Wales
,,,United Kingdom,,Aberystwyth University,"Aberystwyth UniversityBotanic Garden, Penglais",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Aberystwyth_University
,,,United Kingdom,,Treborth Botanic Garden,Treborth Botanic Garden-Bangor University,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Treborth_Botanic_Garden
,,,United Kingdom,,Cowbridge Physic Garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Cowbridge_Physic_Garden
,,,United Kingdom,,Dyffryn Gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Dyffryn_Gardens
,,,United Kingdom,,Roath Park,Roath ParkBotanical Gardens,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Roath_Park
,,,United Kingdom,,Clyne Gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Clyne_Gardens
,,,United Kingdom,,Singleton Botanical Gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Singleton_Park
,,,United Kingdom,,Belfast Botanic Gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Botanic_Gardens_(Belfast)
,,,United Kingdom,,Castlewellan Forest Park,"Castlewellan Arboretum & Gardens,Castlewellan Forest Park",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Castlewellan_Forest_Park
,,,United Kingdom,,Botanical garden,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Botanical_garden
,,,United Kingdom,,List of botanical gardens,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/List_of_botanical_gardens
,,,United Kingdom,,Gardens in England,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Gardens_in_England
,,,United Kingdom,,Gardens in Scotland,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Gardens_in_Scotland
,,,United Kingdom,,Gardens in Wales,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Gardens_in_Wales
,,,United Kingdom,,Gardens in Northern Ireland,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_the_United_Kingdom,https://en.wikipedia.org/wiki/Gardens_in_Northern_Ireland
,,,Australia,,Molluscs,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_non-marine_molluscs_of_Australia
,,,Australia,,Butterflies,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_butterflies_of_Australia
,,,Australia,,Cicadas,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_cicadas_of_Australia
,,,Australia,,Spiders,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Spiders_of_Australia
,,,Australia,,Amphibians,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_amphibians_of_Australia
,,,Australia,,Reptiles,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_reptiles_of_Australia
,,,Australia,,Mammals,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_mammals_of_Australia
,,,Australia,,Threatened fauna,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Threatened_fauna_of_Australia
,,,Australia,,National parks,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_national_parks_of_Australia
,,,Australia,,Ramsar wetland sites,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/List_of_Ramsar_sites_in_Australia
,,,Australia,,Environment Protection andBiodiversity Conservation Act 1999,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Environment_Protection_and_Biodiversity_Conservation_Act_1999
,,,Australia,,Conservation,ConservationBush regeneration,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Conservation_in_Australia
,,,Australia,,Bush regeneration,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Bush_regeneration
,,,Australia,,Ecoregions,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Ecoregions_of_Australia
,,,Australia,,Forestry,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Forestry_in_Australia
,,,Australia,,Fishing,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Fishing_in_Australia
,,,Australia,,Agriculture,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Agriculture_in_Australia
,,,Australia,,Tourism,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Tourism_in_Australia
,,,Australia,,Environmental issues,,,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Environmental_issues_in_Australia
,,,Australia,,Australian National Botanic Gardens,"Australian National Botanic Gardens,Acton",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Australian_National_Botanic_Gardens
,,,Australia,,Lindsay Pryor National Arboretum,"Lindsay Pryor National Arboretum,Yarralumla",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Lindsay_Pryor_National_Arboretum
,,,Australia,,Westbourne Woods,"Westbourne Woods,Yarralumla",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Westbourne_Woods
,,,Australia,,Albury Botanic Gardens,"Albury Botanic Gardens,Albury",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Albury_Botanic_Gardens
,,,Australia,,Auburn Botanical Gardens,"Auburn Botanical Gardens,Auburn",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Auburn_Botanical_Gardens
,,,Australia,,Australian Inland Botanic Gardens,"Australian Inland Botanic Gardens(formerly Sunraysia Oasis Botanical Gardens),Mourquong",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Australian_Inland_Botanic_Gardens
,,,Australia,,Booderee National Park and Botanic Gardens,"Booderee National Park and Botanic Gardens(formerly Jervis Bay Botanic Gardens),Jervis Bay",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Booderee_National_Park_and_Botanic_Gardens
,,,Australia,,Brunswick Valley Heritage Park,"Brunswick Valley Heritage Park,Mullumbimby",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Brunswick_Valley_Heritage_Park
,,,Australia,,Burrendong Botanic Garden and Arboretum,"Burrendong Botanic Garden and Arboretum,Mumbil",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Burrendong_Botanic_Garden_and_Arboretum
,,,Australia,,Cook Park,"Cook Park,Orange",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Cook_Park,_Orange"
,,,Australia,,Cowra Japanese Garden,"Cowra Japanese Garden,Cowra",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Cowra,_New_South_Wales#Japanese_War_Cemetery_and_Garden"
,,,Australia,,Demesne Farm Minor Arboretum,"Demesne Farm Minor Arboretum,Coomba Park",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Demesne_Farm_Minor_Arboretum
,,,Australia,,Glenbrook Native Plant Reserve,"Glenbrook Native Plant Reserve,Glenbrook",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Glenbrook_Native_Plant_Reserve
,,,Australia,,Hunter Region Botanic Gardens,"Hunter Region Botanic Gardens,Tomago",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Hunter_Region_Botanic_Gardens
,,,Australia,,Hunter Valley Gardens,"Hunter Valley Gardens,Pokolbin",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Hunter_Valley_Gardens
,,,Australia,,Illawarra Grevillea Park,"Illawarra Grevillea Park,Bulli",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Illawarra_Grevillea_Park
,,,Australia,,Ivanhoe Park Botanic Garden,"Ivanhoe Park Botanic Garden,Manly, New South Wales",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Ivanhoe_Park_cultural_landscape
,,,Australia,,"Joseph Banks Native Plants Reserve, Kareela","Joseph Banks Native Plants Reserve, Kareela,Sutherland",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Joseph_Banks_Native_Plants_Reserve,_Kareela"
,,,Australia,,Ku-ring-gai Wildflower Garden,"Ku-ring-gai Wildflower Garden,St Ives",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Ku-ring-gai_Wildflower_Garden
,,,Australia,,Mayfield Garden,"Mayfield Garden,Oberon",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Mayfield_Garden
,,,Australia,,Mount Annan Botanic Garden,"Mount Annan Botanic Garden,Mount Annan",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Mount_Annan_Botanic_Garden
,,,Australia,,Mount Tomah Botanic Garden,"Mount Tomah Botanic Garden, Blue Mountains",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Mount_Tomah_Botanic_Garden
,,,Australia,,North Coast Regional Botanic Garden,"North Coast Regional Botanic Garden,Coffs Harbour",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/North_Coast_Regional_Botanic_Garden
,,,Australia,,Royal Botanic Gardens,"Royal Botanic Gardens,Sydney",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Royal_Botanic_Gardens,_Sydney"
,,,Australia,,Stony Range Botanic Garden,"Stony Range Botanic Garden,Dee Why",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Stony_Range_Botanic_Garden
,,,Australia,,Wagga Wagga Botanic Gardens,"Wagga Wagga Botanic Gardens,Wagga Wagga",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Wagga_Wagga_Botanic_Gardens
,,,Australia,,Wollongong Botanic Garden,"Wollongong Botanic Garden,Wollongong",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Wollongong_Botanic_Garden
,,,Australia,,Alice Springs Desert Park,"Alice Springs Desert Park,Alice Springs",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Alice_Springs_Desert_Park
,,,Australia,,George Brown Darwin Botanic Gardens,"George Brown Darwin Botanic Gardens,Palmerston",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/George_Brown_Darwin_Botanic_Gardens
,,,Australia,,Olive Pink Botanic Garden,"Olive Pink Botanic Garden,Alice Springs",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Olive_Pink_Botanic_Garden
,,,Australia,,Anderson Park,"Anderson Park,Townsville",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Anderson_Park,_Townsville"
,,,Australia,,"Brisbane Botanic Gardens, Mount Coot-tha","Brisbane Botanic Gardens, Mount Coot-tha,Brisbane",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Brisbane_Botanic_Gardens,_Mount_Coot-tha"
,,,Australia,,Bundaberg Botanic Gardens,"Bundaberg Botanic Gardens,Bundaberg",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Bundaberg_Botanic_Gardens
,,,Australia,,City Botanic Gardens,"City Botanic Gardens,Brisbane",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/City_Botanic_Gardens
,,,Australia,,Cooktown Botanic Gardens,"Cooktown Botanic Gardens,Cooktown",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Cooktown_Botanic_Gardens
,,,Australia,,Flecker Botanical Gardens,"Flecker Botanical Gardens,Cairns",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Flecker_Botanical_Gardens
,,,Australia,,Gold Coast Regional Botanic Gardens,"Gold Coast Regional Botanic Gardens/Rosser Park,Benowa",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Gold_Coast_Regional_Botanic_Gardens
,,,Australia,,Kershaw Gardens,"Kershaw Gardens,Rockhampton",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Kershaw_Gardens
,,,Australia,,Laurel Bank Park,"Laurel Bank Park,Toowoomba",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Laurel_Bank_Park
,,,Australia,,Myall Park Botanic Garden,"Myall Park Botanic Garden,Glenmorgan",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Myall_Park_Botanic_Garden
,,,Australia,,Queens Gardens,"Queens Gardens,Townsville",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Queens_Gardens,_Townsville"
,,,Australia,,Rockhampton Botanic Gardens,"Rockhampton Botanic Gardens,Rockhampton",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Rockhampton_Botanic_Gardens
,,,Australia,,Sherwood Arboretum,"Sherwood Arboretum,Sherwood",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Sherwood_Arboretum
,,,Australia,,Adelaide Botanic Garden,"Adelaide Botanic Garden,Adelaide",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Adelaide_Botanic_Garden
,,,Australia,,Australian Arid Lands Botanic Garden,"Australian Arid Lands Botanic Garden,Port Augusta West",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Australian_Arid_Lands_Botanic_Garden
,,,Australia,,Currency Creek Arboretum,"Currency Creek Arboretum,Currency Creek",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Currency_Creek_Arboretum
,,,Australia,,Mount Lofty Botanic Garden,"Mount Lofty Botanic Garden,Piccadilly",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Mount_Lofty_Botanic_Garden
,,,Australia,,Narrung,"Nindethana,Narrung",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,"https://en.wikipedia.org/wiki/Narrung,_South_Australia"
,,,Australia,,Wittunga Botanic Garden,"Wittunga Botanic Garden,Blackwood",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Wittunga_Botanic_Garden
,,,Australia,,Royal Tasmanian Botanical Gardens,"Royal Tasmanian Botanical Gardens,Hobart",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Royal_Tasmanian_Botanical_Gardens
,,,Australia,,The Tasmanian Arboretum,"The Tasmanian Arboretum,Devonport, Tasmania",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/The_Tasmanian_Arboretum
,,,Australia,,Tasmanian Bushland Garden,"Tasmanian Bushland Garden,Buckland",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Tasmanian_Bushland_Garden
,,,Australia,,Ballarat Botanical Gardens,"Ballarat Botanical Gardens,Ballarat",,Wikipedia,https://en.wikipedia.org/wiki/List_of_botanical_gardens_in_Australia,https://en.wikipedia.org/wiki/Ballarat_Botanical_Gardens
